item_id,order_id,product_id,quantity,unit_price,category
I000003915,O0001335,P0126,2,119.25,clothing
I000004915,O0001664,P0069,2,313.02,electronics
I000003306,O0001123,P0377,5,189.31,home_garden
I000001347,O0000455,P0196,1,484.96,sports
I000001466,O0000497,P0413,7,473.65,electronics
I000003343,O0001133,P0112,7,453.95,home_garden
I000000320,O0000111,P0170,8,280.06,electronics
I000000670,O0000233,P0267,9,337.83,food_drink
I000000911,O0000313,P0081,1,266.54,toys
I000004276,O0001461,P0467,2,448.28,beauty
I000006097,O_GHOST_20880,P0494,3,336.81,food_drink
I000000998,O0000342,P0396,9,31.31,electronics
I000004019,O0001371,P0014,9,4.0,books
I000002376,O0000806,P0456,9,484.23,clothing
I000005293,O0001790,P0192,3,84.78,beauty
I000002267,O0000769,P0394,7,67.0,home_garden
I000000232,O0000082,P0409,5,379.82,food_drink
I000004764,O0001617,P0047,9,6.57,clothing
I000002783,O0000937,P0213,3,448.79,sports
I000004482,O0001523,P0420,8,465.99,clothing
I000002725,O0000919,P0218,2,71.87,toys
I000001879,O0000637,P0482,4,440.99,beauty
I000004629,O0001572,P0107,8,206.45,sports
I000001701,O0000578,P0482,5,201.5,electronics
I000000778,O0000269,P0017,1,314.06,sports
I000005153,O0001743,P0077,5,170.19,clothing
I000005239,O0001773,P0362,8,42.76,electronics
I000005275,O0001785,P0433,7,26.0,electronics
I000001928,O0000653,P0377,4,117.92,toys
I000001428,O0000484,P0408,9,224.36,books
I000004559,O0001550,P0335,8,339.8,beauty
I000005603,O0001887,P0313,2,58.18,home_garden
I000004165,O0001423,P0044,1,216.66,toys
I000001621,O0000550,P0094,1,142.61,home_garden
I000006128,O_GHOST_15251,P0353,5,105.5,beauty
I000001954,O0000663,P0344,9,288.79,food_drink
I000005957,O0001996,P0190,4,404.18,beauty
I000001246,O0000420,P0183,4,198.0,beauty
I000000927,O0000316,P0187,5,405.45,clothing
I000001163,O0000394,P0392,1,127.34,food_drink
I000003763,O0001280,P0414,4,249.85,sports
I000001612,O0000547,P0031,3,75.13,books
I000001865,O0000632,P0343,2,45.52,books
I000004101,O0001399,P0433,7,268.38,food_drink
I000006076,O_GHOST_77721,P0316,8,467.07,food_drink
I000002794,O0000940,P0131,8,259.49,books
I000004014,O0001370,P0475,2,19.54,beauty
I000006124,O_GHOST_06810,P0321,5,244.71,home_garden
I000000233,O0000082,P0052,9,250.29,books
I000005604,O0001887,P0261,8,307.04,beauty
I000006023,O_GHOST_34336,P0092,4,441.61,toys
I000006078,O_GHOST_86911,P0182,6,352.52,electronics
I000000312,O0000108,P0458,6,490.78,books
I000005398,O0001825,P0189,9,145.7,books
I000003803,O0001292,P0057,2,270.71,home_garden
I000003599,O0001223,P0293,7,488.45,beauty
I000005186,O0001753,P0040,7,227.03,home_garden
I000002113,O0000712,P0146,2,304.39,electronics
I000003672,O0001250,P0457,8,262.0,books
I000005470,O0001845,P0431,9,158.02,beauty
I000006111,O_GHOST_18758,P0434,7,465.97,clothing
I000001762,O0000599,P0093,7,65.65,food_drink
I000000735,O0000257,P0179,7,360.14,home_garden
I000006013,O_GHOST_71004,P0288,5,453.26,clothing
I000003491,O0001182,P0437,8,133.74,beauty
I000001189,O0000404,P0431,5,191.39,books
I000001195,O0000407,P0242,2,382.28,food_drink
I000001549,O0000524,P0448,3,180.66,sports
I000001610,O0000546,P0321,5,186.01,food_drink
I000002466,O0000834,P0345,4,273.16,clothing
I000006191,O_GHOST_12052,P0098,7,486.96,electronics
I000002504,O0000846,P0133,6,29.02,books
I000004672,O0001589,P0466,2,406.21,toys
I000002418,O0000820,P0108,4,35.28,clothing
I000004992,O0001692,P0137,2,330.9,sports
I000004919,O0001665,P0250,6,369.39,electronics
I000000247,O0000087,P0324,3,460.76,electronics
I000006166,O_GHOST_33763,P0295,6,28.8,toys
I000002848,O0000957,P0177,2,442.08,food_drink
I000005125,O0001736,P0055,2,352.46,beauty
I000005063,O0001717,P0474,5,106.9,home_garden
I000001018,O0000350,P0201,9,288.64,toys
I000005371,O0001817,P0326,2,338.8,sports
I000004259,O0001455,P0112,8,176.31,books
I000005121,O0001735,P0498,1,469.69,sports
I000004767,O0001619,P0460,9,346.4,beauty
I000006130,O_GHOST_85603,P0061,9,311.98,toys
I000004947,O0001677,P0156,5,231.16,toys
I000002428,O0000823,P0289,4,114.84,beauty
I000003098,O0001050,P0040,4,264.19,sports
I000001920,O0000650,P0279,2,187.33,food_drink
I000000112,O0000042,P0441,1,238.25,toys
I000001681,O0000569,P0461,4,241.67,toys
I000004765,O0001617,P0285,1,108.94,food_drink
I000001608,O0000545,P0291,3,427.26,sports
I000002822,O0000948,P0388,5,105.43,sports
I000001614,O0000547,P0393,9,123.92,home_garden
I000000064,O0000028,P0117,5,36.51,electronics
I000006004,O_GHOST_85111,P0311,9,228.06,home_garden
I000004542,O0001545,P0490,8,456.51,books
I000002294,O0000779,P0027,5,116.19,toys
I000003688,O0001254,P0455,5,155.63,sports
I000002330,O0000789,P0137,7,400.13,clothing
I000005795,O0001948,P0043,7,24.64,sports
I000003011,O0001016,P0274,6,466.82,toys
I000000823,O0000287,P0452,9,307.28,beauty
I000005037,O0001708,P0190,1,58.03,sports
I000001346,O0000455,P0169,1,379.93,home_garden
I000005053,O0001714,P0019,8,460.54,clothing
I000003107,O0001053,P0128,7,426.28,clothing
I000000817,O0000284,P0128,7,57.55,clothing
I000002715,O0000916,P0372,5,270.66,beauty
I000004081,O0001391,P0339,9,475.5,clothing
I000000250,O0000088,P0114,6,12.43,electronics
I000001910,O0000647,P0383,5,320.73,home_garden
I000000008,O0000003,P0252,3,475.6,home_garden
I000002985,O0001004,P0138,9,316.8,home_garden
I000000628,O0000219,P0489,3,460.93,food_drink
I000003179,O0001082,P0011,9,57.73,home_garden
I000006048,O_GHOST_86758,P0351,5,219.34,toys
I000002125,O0000716,P0331,3,148.91,toys
I000004324,O0001476,P0011,5,371.05,books
I000000419,O0000148,P0068,7,264.11,books
I000004372,O0001491,P0031,9,397.85,clothing
I000006153,O_GHOST_84280,P0110,2,281.25,food_drink
I000003009,O0001015,P0443,6,475.38,toys
I000006206,O_GHOST_72670,P0098,1,311.57,toys
I000003005,O0001013,P0461,6,461.35,books
I000002111,O0000712,P0270,1,437.47,beauty
I000000609,O0000214,P0394,4,288.45,sports
I000004107,O0001400,P0487,1,149.86,electronics
I000000318,O0000110,P0014,8,386.64,toys
I000001724,O0000586,P0402,9,222.38,beauty
I000000353,O0000123,P0141,2,253.57,food_drink
I000002755,O0000927,P0246,9,313.14,electronics
I000003520,O0001196,P0162,2,298.25,sports
I000004913,O0001664,P0489,5,416.83,clothing
I000002577,O0000867,P0226,3,331.75,sports
I000005464,O0001843,P0195,2,110.18,beauty
I000006134,O_GHOST_10677,P0057,1,31.03,home_garden
I000004295,O0001467,P0092,7,71.01,home_garden
I000002528,O0000853,P0205,3,185.94,clothing
I000003818,O0001298,P0414,5,11.91,toys
I000000033,O0000014,P0359,7,57.99,books
I000003409,O0001151,P0246,1,133.67,beauty
I000001449,O0000492,P0029,9,262.99,food_drink
I000003606,O0001225,P0101,3,418.66,clothing
I000001904,O0000644,P0396,9,104.76,electronics
I000004544,O0001545,P0206,6,378.3,sports
I000003852,O0001311,P0028,2,232.77,electronics
I000005824,O0001955,P0119,5,96.33,electronics
I000005796,O0001948,P0374,6,483.33,toys
I000005196,O0001757,P0350,5,414.02,beauty
I000003878,O0001323,P0414,4,262.28,food_drink
I000002387,O0000809,P0358,4,127.61,home_garden
I000000088,O0000036,P0335,9,255.67,electronics
I000004377,O0001493,P0034,8,408.73,sports
I000003427,O0001158,P0408,7,186.58,sports
I000004815,O0001634,P0252,1,190.21,clothing
I000005857,O0001963,P0493,3,319.94,clothing
I000003286,O0001117,P0030,4,272.89,sports
I000001607,O0000545,P0368,2,265.02,sports
I000005089,O0001725,P0365,7,493.96,electronics
I000003804,O0001292,P0242,7,64.54,clothing
I000001067,O0000367,P0087,8,458.28,clothing
I000003200,O0001090,P0310,3,328.49,beauty
I000005407,O0001827,P0014,6,305.64,books
I000004213,O0001439,P0392,8,446.64,food_drink
I000005840,O0001959,P0265,1,441.09,clothing
I000003861,O0001314,P0267,1,121.96,clothing
I000006067,O_GHOST_11557,P0010,6,235.7,beauty
I000002032,O0000685,P0445,1,23.89,books
I000005070,O0001719,P0467,4,285.01,food_drink
I000005185,O0001753,P0432,8,416.33,toys
I000001835,O0000623,P0106,8,3.59,books
I000006016,O_GHOST_70930,P0207,2,56.93,clothing
I000004637,O0001574,P0330,7,274.38,toys
I000001804,O0000614,P0300,8,313.38,clothing
I000004380,O0001493,P0207,3,447.59,food_drink
I000004228,O0001445,P0185,4,21.35,clothing
I000005614,O0001891,P0044,5,131.89,sports
I000004949,O0001679,P0265,9,20.32,books
I000003020,O0001019,P0192,9,228.56,books
I000003394,O0001148,P0478,1,396.06,books
I000004616,O0001568,P0496,6,136.78,toys
I000005417,O0001829,P0394,8,321.88,electronics
I000002098,O0000708,P0367,4,253.9,electronics
I000001602,O0000544,P0325,3,294.1,sports
I000006054,O_GHOST_49648,P0179,8,98.85,toys
I000005797,O0001948,P0343,4,358.17,sports
I000004963,O0001683,P0223,8,333.2,sports
I000001632,O0000554,P0488,6,310.76,sports
I000002847,O0000957,P0156,8,178.41,food_drink
I000001631,O0000554,P0480,1,459.69,electronics
I000002496,O0000843,P0029,6,227.79,electronics
I000002950,O0000993,P0034,5,403.74,home_garden
I000001417,O0000481,P0311,9,153.13,beauty
I000002251,O0000763,P0221,1,495.99,beauty
I000003452,O0001165,P0479,6,331.91,food_drink
I000006188,O_GHOST_66158,P0460,1,237.28,sports
I000003736,O0001270,P0017,9,105.18,beauty
I000002272,O0000770,P0126,1,358.98,toys
I000005054,O0001714,P0347,8,103.05,food_drink
I000002162,O0000729,P0438,3,433.78,books
I000006020,O_GHOST_49215,P0011,6,169.63,books
I000001390,O0000468,P0395,2,228.38,home_garden
I000002558,O0000863,P0154,4,248.86,books
I000001145,O0000389,P0472,8,487.67,sports
I000004016,O0001371,P0477,7,352.71,electronics
I000003635,O0001235,P0475,5,367.88,clothing
I000005468,O0001845,P0234,1,312.05,home_garden
I000006041,O_GHOST_07628,P0326,4,236.04,clothing
I000006055,O_GHOST_51421,P0103,2,394.99,clothing
I000005065,O0001717,P0206,2,146.5,clothing
I000005173,O0001749,P0059,1,41.15,sports
I000004496,O0001529,P0003,1,103.74,home_garden
I000001088,O0000373,P0338,2,274.97,books
I000005975,O_GHOST_81497,P0085,9,465.03,toys
I000001395,O0000471,P0462,2,102.83,clothing
I000004647,O0001578,P0084,8,346.22,beauty
I000006154,O_GHOST_44581,P0309,2,211.27,clothing
I000000851,O0000294,P0230,7,129.74,toys
I000000804,O0000279,P0177,3,454.85,electronics
I000003669,O0001249,P0273,2,205.23,sports
I000005800,O0001949,P0112,3,279.05,sports
I000003780,O0001286,P0300,9,66.31,clothing
I000000440,O0000154,P0419,3,83.29,toys
I000001810,O0000616,P0081,3,477.17,beauty
I000006014,O_GHOST_40666,P0080,2,186.62,home_garden
I000003021,O0001019,P0314,4,137.19,home_garden
I000006018,O_GHOST_90428,P0241,6,490.52,books
I000006208,O_GHOST_90086,P0191,9,471.94,electronics
I000001873,O0000635,P0349,6,454.12,electronics
I000005861,O0001965,P0074,6,11.99,home_garden
I000005169,O0001747,P0455,2,255.77,electronics
I000002647,O0000894,P0202,8,316.64,clothing
I000003383,O0001145,P0466,1,106.0,clothing
I000005706,O0001923,P0063,9,425.64,beauty
I000006061,O_GHOST_42855,P0185,3,299.45,beauty
I000001477,O0000500,P0277,1,73.95,beauty
I000005091,O0001726,P0107,5,384.99,beauty
I000003639,O0001238,P0210,5,411.29,home_garden
I000001620,O0000550,P0371,2,173.0,electronics
I000006118,O_GHOST_25444,P0152,7,418.47,books
I000005439,O0001835,P0218,9,446.14,home_garden
I000000014,O0000007,P0433,1,311.9,beauty
I000001787,O0000608,P0092,3,282.34,food_drink
I000003614,O0001229,P0174,7,22.05,electronics
I000004853,O0001645,P0442,3,99.5,food_drink
I000006193,O_GHOST_75315,P0246,5,330.2,toys
I000004451,O0001512,P0387,7,436.77,toys
I000002741,O0000923,P0352,4,53.76,books
I000003793,O0001289,P0350,1,373.27,sports
I000003110,O0001053,P0035,7,57.7,clothing
I000005423,O0001831,P0188,3,42.82,books
I000000152,O0000057,P0115,4,340.61,beauty
I000006071,O_GHOST_08542,P0012,5,407.64,sports
I000002039,O0000688,P0277,5,263.92,beauty
I000006002,O_GHOST_91491,P0443,1,369.36,food_drink
I000002292,O0000779,P0372,6,133.61,beauty
I000002770,O0000931,P0248,9,402.8,beauty
I000000290,O0000100,P0428,6,457.02,toys
I000003109,O0001053,P0294,6,360.02,beauty
I000005154,O0001743,P0349,2,142.77,beauty
I000004105,O0001399,P0192,5,167.7,food_drink
I000000868,O0000301,P0028,2,25.06,electronics
I000003999,O0001366,P0140,6,449.33,clothing
I000001473,O0000500,P0392,3,292.07,books
I000004286,O0001463,P0489,4,118.33,toys
I000003261,O0001109,P0031,1,133.02,clothing
I000001863,O0000632,P0163,2,407.16,home_garden
I000001593,O0000541,P0281,7,33.56,sports
I000004787,O0001625,P0288,3,36.73,food_drink
I000002100,O0000709,P0340,5,180.82,sports
I000001536,O0000520,P0351,5,278.55,toys
I000004449,O0001512,P0210,4,437.37,clothing
I000003534,O0001201,P0345,8,360.89,clothing
I000005701,O0001921,P0207,3,27.88,beauty
I000006178,O_GHOST_88531,P0264,7,344.89,books
I000004220,O0001441,P0143,4,328.96,beauty
I000005442,O0001836,P0415,6,8.8,books
I000004263,O0001456,P0056,4,331.7,food_drink
I000002538,O0000856,P0480,2,311.95,food_drink
I000005304,O0001793,P0255,2,69.84,home_garden
I000002812,O0000946,P0202,8,234.0,sports
I000004916,O0001665,P0255,1,261.48,beauty
I000002075,O0000700,P0003,3,478.19,home_garden
I000005274,O0001785,P0333,3,448.98,electronics
I000004093,O0001395,P0277,5,24.17,sports
I000002467,O0000834,P0260,1,156.49,home_garden
I000005032,O0001705,P0251,5,286.0,sports
I000005130,O0001737,P0378,3,200.88,food_drink
I000006201,O_GHOST_18152,P0280,4,483.51,clothing
I000006144,O_GHOST_10457,P0121,8,6.25,electronics
I000003735,O0001270,P0175,2,226.54,food_drink
I000001430,O0000484,P0326,6,298.67,home_garden
I000006160,O_GHOST_98702,P0075,8,168.37,electronics
I000006141,O_GHOST_17858,P0425,3,158.3,toys
I000006158,O_GHOST_34115,P0104,3,272.62,beauty
I000001981,O0000670,P0218,5,16.43,electronics
I000002798,O0000941,P0015,2,464.2,toys
I000001383,O0000467,P0222,9,36.92,toys
I000002110,O0000712,P0300,4,305.51,home_garden
I000001474,O0000500,P0135,6,200.63,toys
I000001422,O0000482,P0382,8,418.12,electronics
I000004076,O0001389,P0394,9,432.22,home_garden
I000002334,O0000790,P0342,4,286.99,sports
I000003096,O0001049,P0057,2,204.15,electronics
I000002885,O0000969,P0037,6,333.43,clothing
I000005682,O0001916,P0053,6,184.11,books
I000003531,O0001200,P0379,5,103.5,beauty
I000004966,O0001683,P0360,2,147.45,sports
I000002955,O0000995,P0437,3,204.27,sports
I000000591,O0000207,P0422,5,497.04,sports
I000001902,O0000644,P0219,8,45.13,toys
I000001633,O0000554,P0209,2,167.68,toys
I000000765,O0000266,P0325,3,422.62,toys
I000005980,O_GHOST_38169,P0035,4,70.56,home_garden
I000000706,O0000247,P0439,9,458.23,beauty
I000005408,O0001827,P0066,5,384.86,food_drink
I000004810,O0001633,P0006,5,143.91,beauty
I000001548,O0000524,P0255,2,404.83,electronics
I000001000,O0000343,P0382,3,392.79,beauty
I000006171,O_GHOST_58899,P0403,4,93.55,electronics
I000002429,O0000823,P0011,9,165.33,electronics
I000003139,O0001066,P0302,7,274.73,home_garden
I000003575,O0001216,P0183,3,369.14,clothing
I000004489,O0001525,P0046,1,108.79,clothing
I000004770,O0001619,P0252,4,214.96,clothing
I000001159,O0000394,P0318,3,320.18,clothing
I000003440,O0001162,P0108,7,250.34,electronics
I000004021,O0001373,P0277,4,319.37,clothing
I000005767,O0001939,P0409,4,203.28,food_drink
I000001763,O0000599,P0463,4,137.14,clothing
I000002101,O0000709,P0258,3,98.61,home_garden
I000003638,O0001238,P0230,2,123.41,electronics
I000005188,O0001754,P0317,5,180.8,beauty
I000001836,O0000623,P0020,2,374.76,sports
I000005624,O0001893,P0036,9,479.6,home_garden
I000003201,O0001090,P0358,8,154.53,clothing
I000004296,O0001467,P0183,4,367.43,electronics
I000006035,O_GHOST_92336,P0083,3,413.07,clothing
I000006003,O_GHOST_78390,P0144,2,16.66,books
I000002450,O0000829,P0048,8,464.0,books
I000001275,O0000430,P0457,2,272.48,electronics
I000002877,O0000968,P0231,1,38.27,toys
I000002184,O0000739,P0240,2,271.15,home_garden
I000004614,O0001568,P0472,9,344.07,home_garden
I000001547,O0000524,P0331,7,252.24,books
I000004584,O0001558,P0044,7,128.29,electronics
I000004571,O0001555,P0399,7,300.12,clothing
I000004084,O0001391,P0051,3,249.87,sports
I000003502,O0001189,P0372,2,52.69,beauty
I000004075,O0001389,P0410,8,411.55,home_garden
I000004804,O0001629,P0354,9,184.71,toys
I000006142,O_GHOST_00205,P0459,5,138.77,clothing
I000001698,O0000576,P0142,7,15.37,electronics
I000000091,O0000036,P0108,7,236.33,books
I000005823,O0001955,P0143,2,475.28,books
I000003566,O0001212,P0474,4,44.77,clothing
I000000921,O0000315,P0309,6,23.72,electronics
I000000669,O0000233,P0088,1,499.83,books
I000005559,O0001875,P0452,8,424.07,clothing
I000005273,O0001785,P0416,6,31.96,food_drink
I000006104,O_GHOST_90670,P0255,2,205.91,electronics
I000006064,O_GHOST_36731,P0331,5,340.96,sports
I000003826,O0001302,P0016,4,107.51,food_drink
I000005768,O0001939,P0173,4,54.84,beauty
I000005600,O0001887,P0056,4,339.93,sports
I000006098,O_GHOST_77328,P0272,7,312.3,home_garden
I000001021,O0000350,P0497,2,408.81,food_drink
I000005318,O0001799,P0382,3,49.48,food_drink
I000004236,O0001448,P0334,1,147.18,beauty
I000005742,O0001932,P0413,9,234.74,food_drink
I000000701,O0000245,P0442,4,473.85,toys
I000003801,O0001292,P0328,6,437.62,clothing
I000005989,O_GHOST_48425,P0375,7,57.55,home_garden
I000000595,O0000209,P0442,7,55.97,toys
I000000381,O0000133,P0321,3,127.69,electronics
I000003722,O0001266,P0084,7,235.51,home_garden
I000004918,O0001665,P0485,7,24.48,books
I000006096,O_GHOST_44587,P0495,1,213.52,sports
I000001297,O0000438,P0220,2,473.49,books
I000002929,O0000987,P0362,4,310.95,clothing
I000001857,O0000630,P0360,2,206.91,beauty
I000004625,O0001571,P0127,5,88.84,books
I000004697,O0001599,P0068,7,389.61,electronics
I000005533,O0001867,P0393,8,491.82,home_garden
I000002850,O0000957,P0142,3,90.79,home_garden
I000005095,O0001727,P0263,6,440.61,books
I000002754,O0000927,P0319,9,123.37,beauty
I000002966,O0000997,P0365,2,89.22,food_drink
I000005974,O_GHOST_02997,P0427,4,424.65,clothing
I000004812,O0001633,P0163,4,259.97,electronics
I000003176,O0001079,P0268,5,422.64,electronics
I000005771,O0001940,P0321,6,329.81,books
I000003481,O0001176,P0090,9,95.25,beauty
I000003025,O0001021,P0321,7,134.76,sports
I000002717,O0000917,P0384,3,125.98,beauty
I000000711,O0000248,P0289,3,33.62,sports
I000003580,O0001217,P0118,5,304.94,books
I000001909,O0000647,P0045,7,88.33,sports
I000005758,O0001936,P0251,2,222.34,food_drink
I000003553,O0001208,P0461,2,326.59,clothing
I000006049,O_GHOST_01699,P0055,5,164.11,electronics
I000001015,O0000349,P0062,8,210.04,home_garden
I000005486,O0001851,P0171,1,62.39,electronics
I000001144,O0000388,P0258,2,156.63,electronics
I000003135,O0001065,P0159,3,303.6,beauty
I000000925,O0000316,P0475,5,446.3,books
I000001911,O0000647,P0468,9,484.85,sports
I000004064,O0001386,P0133,3,264.08,electronics
I000005942,O0001991,P0379,4,93.94,home_garden
I000002956,O0000995,P0038,8,238.19,home_garden
I000004536,O0001543,P0408,7,207.2,books
I000003411,O0001152,P0053,3,211.34,toys
I000002007,O0000679,P0018,4,414.34,home_garden
I000005662,O0001908,P0321,5,92.43,sports
I000004568,O0001554,P0203,7,394.15,food_drink
I000004362,O0001487,P0212,8,65.83,toys
I000006032,O_GHOST_68691,P0130,6,489.21,electronics
I000002329,O0000789,P0206,9,88.14,electronics
I000001748,O0000595,P0055,2,28.29,food_drink
I000001019,O0000350,P0228,9,464.32,beauty
I000005984,O_GHOST_97686,P0197,2,225.45,food_drink
I000004574,O0001555,P0240,9,211.73,electronics
I000003579,O0001217,P0470,9,483.18,toys
I000001384,O0000467,P0119,5,348.49,food_drink
I000001124,O0000383,P0232,4,321.49,clothing
I000000061,O0000026,P0091,3,497.89,clothing
I000004911,O0001663,P0296,1,470.81,beauty
I000005703,O0001922,P0292,5,21.19,toys
I000000186,O0000067,P0426,6,152.47,books
I000003842,O0001307,P0164,5,365.69,books
I000002769,O0000931,P0255,1,228.66,books
I000006082,O_GHOST_19763,P0188,2,462.04,toys
I000000307,O0000107,P0497,6,435.42,home_garden
I000004874,O0001652,P0286,9,46.58,beauty
I000004104,O0001399,P0397,5,440.07,home_garden
I000004819,O0001636,P0414,7,152.87,home_garden
I000003914,O0001335,P0049,7,286.82,beauty
I000001396,O0000472,P0101,5,418.98,home_garden
I000002066,O0000697,P0061,3,201.07,sports
I000005749,O0001934,P0108,3,62.4,home_garden
I000001058,O0000364,P0058,2,78.6,books
I000000671,O0000233,P0438,6,355.07,electronics
I000005042,O0001710,P0377,8,376.58,electronics
I000003341,O0001132,P0276,2,467.81,electronics
I000005951,O0001993,P0396,3,468.31,home_garden
I000005094,O0001727,P0105,1,2.72,sports
I000004034,O0001378,P0208,9,92.85,home_garden
I000004218,O0001440,P0081,9,497.63,clothing
I000002856,O0000960,P0492,1,57.12,electronics
I000004444,O0001510,P0201,8,65.94,books
I000001478,O0000501,P0133,4,353.09,electronics
I000000333,O0000117,P0030,1,203.18,clothing
I000005687,O0001917,P0353,2,468.2,electronics
I000004671,O0001589,P0289,3,396.24,books
I000000739,O0000258,P0194,1,426.38,sports
I000003014,O0001017,P0034,2,318.21,clothing
I000003778,O0001286,P0389,8,481.86,home_garden
I000002862,O0000962,P0006,3,151.35,sports
I000003283,O0001114,P0173,7,354.44,beauty
I000005243,O0001774,P0470,9,37.61,toys
I000005399,O0001825,P0434,8,262.96,books
I000004264,O0001456,P0017,1,209.92,home_garden
I000000904,O0000310,P0160,1,402.81,toys
I000001722,O0000586,P0129,5,361.04,electronics
I000005683,O0001916,P0372,4,119.85,beauty
I000000355,O0000124,P0048,4,443.76,food_drink
I000001903,O0000644,P0312,9,176.36,clothing
I000006009,O_GHOST_54082,P0410,7,51.87,toys
I000003435,O0001160,P0304,6,339.19,toys
I000004032,O0001378,P0163,5,91.28,sports
I000001232,O0000416,P0169,5,80.22,electronics
I000004260,O0001455,P0275,7,90.93,electronics
I000003917,O0001336,P0447,1,231.69,sports
I000005168,O0001747,P0344,5,296.08,food_drink
I000002030,O0000685,P0058,8,268.69,clothing
I000004445,O0001511,P0058,6,214.27,books
I000003607,O0001225,P0099,9,92.5,food_drink
I000002310,O0000784,P0335,8,148.11,electronics
I000005537,O0001867,P0465,7,73.78,beauty
I000006072,O_GHOST_97894,P0161,2,320.19,beauty
I000003269,O0001110,P0385,6,157.08,home_garden
I000003364,O0001140,P0174,2,304.0,books
I000003317,O0001126,P0076,8,101.8,beauty
I000003006,O0001013,P0402,3,207.94,home_garden
I000003934,O0001345,P0052,5,349.21,beauty
I000005677,O0001914,P0377,8,181.1,books
I000005587,O0001882,P0069,1,36.79,sports
I000005547,O0001871,P0453,4,248.9,electronics
I000003203,O0001090,P0180,9,62.24,books
I000002159,O0000727,P0416,3,188.73,beauty
I000004893,O0001658,P0402,6,417.9,home_garden
I000004718,O0001604,P0014,4,250.61,sports
I000001936,O0000657,P0406,3,365.68,sports
I000002998,O0001012,P0127,3,449.18,clothing
I000004973,O0001687,P0358,9,82.92,electronics
I000005756,O0001936,P0101,2,103.29,home_garden
I000005241,O0001773,P0210,5,464.76,home_garden
I000004248,O0001451,P0393,8,24.94,home_garden
I000004848,O0001644,P0120,3,444.28,beauty
I000000488,O0000172,P0461,2,200.4,sports
I000001733,O0000590,P0387,8,237.04,food_drink
I000004056,O0001384,P0144,2,381.03,books
I000000437,O0000154,P0018,9,477.94,food_drink
I000003819,O0001298,P0115,4,159.95,beauty
I000006095,O_GHOST_24035,P0055,5,296.21,sports
I000006007,O_GHOST_09363,P0452,1,71.27,clothing
I000003114,O0001056,P0430,7,391.33,electronics
I000000314,O0000110,P0326,1,169.65,home_garden
I000006017,O_GHOST_96995,P0206,3,69.51,sports
I000003576,O0001216,P0449,7,145.6,beauty
I000002112,O0000712,P0147,6,438.53,clothing
I000005391,O0001823,P0070,5,484.82,toys
I000006043,O_GHOST_39753,P0309,6,14.38,sports
I000003601,O0001224,P0089,2,306.47,clothing
I000005622,O0001892,P0181,6,222.99,beauty
I000002305,O0000782,P0086,8,94.03,sports
I000005496,O0001854,P0009,4,347.23,beauty
I000000903,O0000309,P0242,1,111.84,sports
I000005200,O0001759,P0499,5,73.43,toys
I000005308,O0001795,P0114,8,257.99,clothing
I000005546,O0001871,P0009,7,457.08,home_garden
I000000193,O0000069,P0188,3,381.38,books
I000001290,O0000436,P0361,2,367.53,clothing
I000000144,O0000054,P0357,6,343.45,clothing
I000004849,O0001644,P0384,3,74.0,electronics
I000003202,O0001090,P0092,2,485.52,beauty
I000005766,O0001939,P0225,7,65.84,clothing
I000004788,O0001625,P0073,1,341.41,clothing
I000001877,O0000637,P0174,1,411.14,clothing
I000004981,O0001690,P0309,1,16.11,toys
I000001953,O0000663,P0264,3,23.56,books
I000005956,O0001995,P0303,5,91.15,books
I000002064,O0000696,P0331,1,331.12,electronics
I000004592,O0001561,P0252,7,134.42,home_garden
I000004164,O0001423,P0094,5,399.39,food_drink
I000000350,O0000122,P0132,1,78.11,clothing
I000004978,O0001689,P0140,9,271.15,electronics
I000005936,O0001988,P0238,4,425.87,books
I000005837,O0001958,P0069,3,193.35,sports
I000002656,O0000896,P0409,5,355.97,books
I000000923,O0000315,P0001,1,461.88,sports
I000001239,O0000418,P0263,3,83.24,sports
I000006181,O_GHOST_15348,P0363,3,231.26,food_drink
I000002132,O0000719,P0187,4,312.41,food_drink
I000004617,O0001569,P0434,5,302.27,toys
I000004638,O0001574,P0020,5,203.93,food_drink
I000006112,O_GHOST_60539,P0158,2,215.72,sports
I000002931,O0000987,P0061,7,121.26,electronics
I000002818,O0000947,P0336,2,52.1,sports
I000005489,O0001851,P0408,6,46.4,books
I000004446,O0001511,P0166,4,315.67,electronics
I000005578,O0001879,P0397,9,172.64,books
I000006099,O_GHOST_80317,P0417,7,86.31,food_drink
I000006127,O_GHOST_25991,P0183,4,383.1,books
I000001240,O0000418,P0401,5,291.9,books
I000005548,O0001871,P0424,6,243.65,beauty
I000003022,O0001020,P0308,7,83.1,clothing
I000002041,O0000688,P0357,3,429.01,clothing
I000000150,O0000055,P0185,2,264.01,electronics
I000002964,O0000997,P0317,8,355.63,toys
I000004575,O0001555,P0182,8,343.5,electronics
I000003072,O0001041,P0212,5,420.23,electronics
I000001647,O0000559,P0362,7,11.53,food_drink
I000003000,O0001012,P0332,5,469.15,sports
I000002416,O0000820,P0008,4,306.15,books
I000002980,O0001002,P0392,3,121.38,beauty
I000000420,O0000148,P0030,9,198.11,home_garden
I000005673,O0001911,P0201,3,4.71,beauty
I000000158,O0000059,P0071,3,498.1,home_garden
I000003828,O0001302,P0173,2,404.42,food_drink
I000005141,O0001739,P0483,8,196.18,home_garden
